Manufacturer,Weapon Type,ID,Part Type,String,Model Name,"Stats (Level 50, Common)",Effects,Requirements
Ripper,Sniper,30,Scope,BOR_SR.part_scope_02_lens_02,,ADS +++Zoom,,
Ripper,Sniper,31,Scope Accessory,BOR_SR.part_scope_acc_s01_l01_a,,+Damage,HUD Elements,
Ripper,Sniper,32,Scope Accessory,BOR_SR.part_scope_acc_s01_l01_b,,-Reload Speed,"Charge Gauge, Compass",
Ripper,Sniper,33,Scope Accessory,BOR_SR.part_scope_acc_s02_l01_a,,No Stat Changes,Scope Hood,
Ripper,Sniper,34,Scope Accessory,BOR_SR.part_scope_acc_s02_l01_b,,+Crit Damage,"Charge Gauge, Compass",
Ripper,Sniper,35,Scope Accessory,BOR_SR.part_scope_acc_s01_l02_a,,+Damage,HUD Elements,
Ripper,Sniper,36,Scope Accessory,BOR_SR.part_scope_acc_s01_l02_b,,-Reload Speed,"Charge Gauge, Compass",
Ripper,Sniper,37,Scope Accessory,BOR_SR.part_scope_acc_s02_l02_a,,No Stat Changes,HUD Elements,
Ripper,Sniper,38,Scope Accessory,BOR_SR.part_scope_acc_s02_l02_b,,+Crit Damage,"Charge Gauge, Scope Hood",
Ripper,Sniper,39,Grip,BOR_SR.part_grip_05a_ted_legs,,"Tediore reload modifier: Legs, no stat changes",,
Ripper,Sniper,40,Grip,BOR_SR.part_grip_05c_ted_jav,,"Tediore reload modifier: Javelin, no stat changes",,
Ripper,Sniper,41,Grip,BOR_SR.part_grip_05b_ted_homing,,"Tediore reload modifier: Homing, no stat changes",,
Ripper,Sniper,42,Grip,BOR_SR.part_grip_04_hyp,,"Hyperion Grip, -Acc, Acc increases with continuous fire",,
Ripper,Sniper,43,Grip,BOR_SR.part_grip_01,,+Damage,,
Ripper,Sniper,44,Grip,BOR_SR.part_grip_02,,+Fire Rate,,
Ripper,Sniper,45,Grip,BOR_SR.part_grip_03,,-Reload Speed,,
Ripper,Sniper,46,Underbarrel,BOR_SR.part_underbarrel_06_malswitch,,"Underbarrel switch, no effects",Used for Maliwan elemental switch,
Ripper,Sniper,47,Underbarrel,BOR_SR.part_underbarrel_02_seeker,,Alt Fire - Seeker Missles,,
Ripper,Sniper,48,Underbarrel,BOR_SR.part_underbarrel_01_gravtrap,,Alt Fire - Gravity Trap,"Fires a singularity that deals xxx Damage, and pulls in nearby enemies",
Ripper,Sniper,49,Underbarrel,BOR_SR.part_underbarrel_04_atlas,,Atlas Tracker Darts,,
Ripper,Sniper,50,Foregrip,BOR_SR.part_foregrip_01,,+Damage,,
Ripper,Sniper,51,Foregrip,BOR_SR.part_foregrip_03,,No Stat Changes,,
Ripper,Sniper,52,Foregrip,BOR_SR.part_foregrip_02,,+Fire Rate,,
Ripper,Sniper,53,Underbarrel,BOR_SR.part_underbarrel_05_ammoswitcher,,"Underbarrel switch, no effects",Used for Daedalus Ammo switch,
Ripper,Sniper,54,Underbarrel,BOR_SR.part_underbarrel_04_atlas_ball,,Atlas Tracker Grenades,,
Ripper,Sniper,55,Underbarrel,BOR_SR.part_underbarrel_03_marked,,Alt Fire - Target Marker,"Fires a marker that deals xxx Damage, Marking the enemy to receive and additional +35% Damage for 8s",
Ripper,Sniper,62,Manufacturer Part,BOR_SR.part_secondary_ammo_smg,,Daedalus SMG Ammo,,
Ripper,Sniper,63,Manufacturer Part,BOR_SR.part_secondary_ammo_sg,,Daedalus Shotgun Ammo,,
Ripper,Sniper,64,Manufacturer Part,BOR_SR.part_secondary_ammo_ar,,Daedalus AR Ammo,,
Ripper,Sniper,65,Manufacturer Part,BOR_SR.part_secondary_ammo_ps,,Daedalus Pistol Ammo,,
Ripper,Sniper,66,Barrel Accessory,BOR_SR.part_barrel_01_a,,+Damage,,
Ripper,Sniper,67,Barrel Accessory,BOR_SR.part_barrel_01_b,,-Reload Speed,,
Ripper,Sniper,68,Barrel Accessory,BOR_SR.part_barrel_01_c,,+Damage,,
Ripper,Sniper,69,Barrel Accessory,BOR_SR.part_barrel_01_d,,No Stat Changes,,
Ripper,Sniper,70,Barrel Accessory,BOR_SR.part_barrel_02_a,,+Damage,,
Ripper,Sniper,71,Barrel Accessory,BOR_SR.part_barrel_02_b,,+Accuracy,,
Ripper,Sniper,72,Barrel Accessory,BOR_SR.part_barrel_02_c,,+Fire Rate,,
Ripper,Sniper,73,Barrel Accessory,BOR_SR.part_barrel_02_d,,+Fire Rate,,
Ripper,Sniper,74,Manufacturer Part,BOR_SR.part_barrel_licensed_jak,,Jakobs Ricochet,,
Ripper,Sniper,75,Manufacturer Part,BOR_SR.part_barrel_licensed_ted,,"Tediore Reload, no stat changes",,
Ripper,Sniper,76,Manufacturer Part,BOR_SR.part_barrel_licensed_ted_shooting,,"Tediore Shooting, no stat changes",,
Ripper,Sniper,77,Manufacturer Part,BOR_SR.part_barrel_licensed_ted_mirv,,"Tediore MIRV, no stat changes",,
Ripper,Sniper,78,Manufacturer Part,BOR_SR.part_barrel_licensed_ted_combo,,"Tediore Combo, no stat changes",,
Ripper,Sniper,79,Manufacturer Part,BOR_SR.part_barrel_licensed_hyp,,Hyperion Shield,,
Ripper,Sniper,80,Stat Modifier,BOR_SR.part_mag_ted_thrown_04_cov,,3.0s Reload,,
Ripper,Sniper,81,Magazine,BOR_SR.part_mag_03_tor,,"2.3s Reload, 8 Shots",,
Tediore,Assault Rifle,1,Magazine,TED_AR.part_mag_01_Chuck,,"0.7s Reload, 10 Shots",,
Tediore,Assault Rifle,2,Body,TED_AR.part_body,,"No stat changes, always present",,
Tediore,Assault Rifle,3,Body Accessory,TED_AR.part_body_a,,No Stat Changes,,
Tediore,Assault Rifle,4,Body Accessory,TED_AR.part_body_b,,+Ammo,,
Tediore,Assault Rifle,5,Body Accessory,TED_AR.part_body_c,,+Accuracy,,
Tediore,Assault Rifle,6,Body Accessory,TED_AR.part_body_d,,No Stat Changes,,
Tediore,Assault Rifle,7,Barrel,TED_AR.part_barrel_01,,"Assaultomatic, 982 Damage, 71% Acc, 4.5/s FR",,
Tediore,Assault Rifle,8,Barrel,TED_AR.part_barrel_02,,"Perforator, 1153 Damage, 78% Acc, 3.7/s FR",,
Tediore,Assault Rifle,9,Manufacturer Part,TED_AR.part_barrel_licensed_ted_shooting,,"Tediore Shooting, no stat changes",,
Tediore,Assault Rifle,10,Manufacturer Part,TED_AR.part_barrel_licensed_ted_mirv,,"Tediore MIRV, no stat changes",,
Tediore,Assault Rifle,11,Manufacturer Part,TED_AR.part_barrel_licensed_ted_combo,,"Tediore Combo, no stat changes",,
Tediore,Assault Rifle,12,Manufacturer Part,TED_AR.part_barrel_licensed_ted_replicator,,"Tediore Replicator, no stat changes",,
Tediore,Assault Rifle,13,Manufacturer Part,TED_AR.part_multi_ted_shooting,,No Stat Changes,,
Tediore,Assault Rifle,14,Manufacturer Part,TED_AR.part_multi_ted_mirv,,No Stat Changes,,
Tediore,Assault Rifle,15,Manufacturer Part,TED_AR.part_multi_ted_combo,,No Stat Changes,,
Tediore,Assault Rifle,16,Manufacturer Part,TED_AR.part_multi_ted_replicator,,No Stat Changes,,
Tediore,Assault Rifle,17,Manufacturer Part,TED_AR.part_shield_default,,Hyperion Shield,,
Tediore,Assault Rifle,18,Manufacturer Part,TED_AR.part_shield_ricochet,,Hyperion Ricochet Shield,,
Tediore,Assault Rifle,19,Manufacturer Part,TED_AR.part_shield_ammo,,Hyperion Absorb Shield,,
Tediore,Assault Rifle,20,Manufacturer Part,TED_AR.part_shield_amp,,Hyperion Amp Shield,,
Tediore,Assault Rifle,21,Scope,TED_AR.part_scope_02_lens_02,,ADS +++Zoom,ADS +++Zoom,
Tediore,Assault Rifle,22,Scope,TED_AR.part_scope_02_lens_01,,ADS ++Zoom,ADS ++Zoom,
Tediore,Assault Rifle,23,Scope,TED_AR.part_scope_01_lens_02,,ADS,ADS,
Tediore,Assault Rifle,24,Scope,TED_AR.part_scope_01_lens_01,,ADS +Zoom,ADS +Zoom,
Tediore,Assault Rifle,25,Scope,TED_AR.part_scope_ironsight,,ADS,ADS,
Tediore,Assault Rifle,26,Scope Accessory,TED_AR.part_scope_acc_S01_L01_a,,+Damage,Scope Hood,
Tediore,Assault Rifle,27,Scope Accessory,TED_AR.part_scope_acc_S01_L01_b,,-Reload Speed,"Mag Counter, Damage Type",
Tediore,Assault Rifle,28,Scope Accessory,TED_AR.part_scope_acc_S02_L01_a,,No Stat Changes,HUD Elements,
Tediore,Assault Rifle,29,Scope Accessory,TED_AR.part_scope_acc_S02_L01_b,,+Crit Damage,Damage Type,
Tediore,Assault Rifle,30,Scope Accessory,TED_AR.part_scope_acc_S01_L02_a,,+Damage,"Distance, Scope Hood",
Tediore,Assault Rifle,31,Scope Accessory,TED_AR.part_scope_acc_S01_L02_b,,-Reload Speed,"Mag Counter, Damage Type",
Tediore,Assault Rifle,32,Scope Accessory,TED_AR.part_scope_acc_S02_L02_a,,No Stat Changes,Damage Type,
Tediore,Assault Rifle,33,Scope Accessory,TED_AR.part_scope_acc_S02_L02_b,,+Crit Damage,Scope Hood,
Tediore,Assault Rifle,34,Barrel,TED_AR.part_barrel_02_Chuck,,"Chuck, 982 Damage, 77% Acc, 3.4/s Reload",,
Tediore,Assault Rifle,39,Barrel,TED_AR.part_barrel_01_DividedFocus,,"Divided Focus, 1227 Damage, 72% Acc, 4.0/s FR",Conquerer - Fire bouncing Projectiles that pierce enemies,
Tediore,Assault Rifle,40,Manufacturer Part,TED_AR.part_barrel_licensed_ted_replicator_multi,,"Tediore Replicator, no stat changes",,
Tediore,Assault Rifle,41,Grip,TED_AR.part_grip_05a_ted_legs,,"Tediore reload modifier: Legs, no stat changes",,
Tediore,Assault Rifle,42,Grip,TED_AR.part_grip_05b_ted_jav,,"Tediore reload modifier: Javelin, no stat changes",,
Tediore,Assault Rifle,43,Grip,TED_AR.part_grip_05c_ted_homing,,"Tediore reload modifier: Homing, no stat changes",,
Tediore,Assault Rifle,44,Grip,TED_AR.part_grip_04_hyp,,"Hyperion Grip, -Acc, Acc increases with continuous fire",,
Tediore,Assault Rifle,45,Grip,TED_AR.part_grip_01,,+Damage,,
Tediore,Assault Rifle,46,Grip,TED_AR.part_grip_02,,+Fire Rate,,
Tediore,Assault Rifle,47,Grip,TED_AR.part_grip_03,,+Ammo,,
Tediore,Assault Rifle,48,Grip,TED_AR.part_grip_05a_ted_legs_mirv,,"Tediore reload modifier: Legs, no stat changes",,
Tediore,Assault Rifle,49,Manufacturer Part,TED_AR.part_mag_torgue_sticky_murder,,Torgue Sticky Gyrojets - Murmur,,
Tediore,Assault Rifle,50,Manufacturer Part,TED_AR.part_mag_torgue_normal_murder,,Torgue Impact Gyrojets - Murmur,,
Tediore,Assault Rifle,51,Barrel Accessory,TED_AR.part_barrel_01_a,,+Damage,,
Tediore,Assault Rifle,52,Barrel Accessory,TED_AR.part_barrel_01_b,,+Ammo,,
Tediore,Assault Rifle,53,Barrel Accessory,TED_AR.part_barrel_01_c,,+Ammo,,
Tediore,Assault Rifle,54,Barrel Accessory,TED_AR.part_barrel_01_d,,+Accuracy,,
Tediore,Assault Rifle,55,Barrel Accessory,TED_AR.part_barrel_02_a,,+Damage,,
Tediore,Assault Rifle,56,Barrel Accessory,TED_AR.part_barrel_02_b,,+Accuracy,,
Tediore,Assault Rifle,57,Barrel Accessory,TED_AR.part_barrel_02_c,,+Fire Rate,,
Tediore,Assault Rifle,58,Barrel Accessory,TED_AR.part_barrel_02_d,,+Fire Rate,,
Tediore,Assault Rifle,59,Manufacturer Part,TED_AR.part_barrel_licensed_jak,,Jakobs Ricochet,,
Tediore,Assault Rifle,60,Manufacturer Part,TED_AR.part_barrel_licensed_hyp,,"Hyperion Shield visual accessory, no stat changes",,
Tediore,Assault Rifle,61,Manufacturer Part,TED_AR.part_barrel_licensed_multi,,No Stat Changes,,
Tediore,Assault Rifle,62,Underbarrel,TED_AR.part_underbarrel_04_atlas_ball,,Atlas Tracker Grenades,,
Tediore,Assault Rifle,63,Underbarrel,TED_AR.part_underbarrel_04_atlas,,Atlas Tracker Darts,,
Tediore,Assault Rifle,64,Underbarrel,TED_AR.part_underbarrel_02_comboorb,,Alt Fire - COMBO,Fires an Orb that can be shot to deal xxx Damage to nearby enemies,
Tediore,Assault Rifle,65,Underbarrel,TED_AR.part_underbarrel_03_shotgun,,Alt Fire - Shotgun,,
Tediore,Assault Rifle,66,Foregrip,TED_AR.part_foregrip_01,,+Damage,,
Tediore,Assault Rifle,67,Foregrip,TED_AR.part_foregrip_03,,+Accuracy,,
Tediore,Assault Rifle,68,Underbarrel,TED_AR.part_underbarrel_01_buffdrone,,Alt Fire - Support Drone,,
Tediore,Assault Rifle,69,Underbarrel,TED_AR.part_underbarrel_06_malswitch,,"Underbarrel switch, no effects",Used for Maliwan elemental switch,
Tediore,Assault Rifle,70,Underbarrel,TED_AR.part_underbarrel_05_ammoswitcher,,"Underbarrel switch, no effects",Used for Daedalus Ammo switch,
Tediore,Assault Rifle,71,Foregrip,TED_AR.part_foregrip_02,,+Fire Rate,,
Tediore,Assault Rifle,72,Manufacturer Part,TED_AR.part_secondary_ammo_sm,,Daedalus SMG Ammo,,
Tediore,Assault Rifle,73,Manufacturer Part,TED_AR.part_secondary_ammo_sg,,Daedalus Shotgun Ammo,,
Tediore,Assault Rifle,74,Manufacturer Part,TED_AR.part_secondary_ammo_ps,,Daedalus Pistol Ammo,,
Tediore,Assault Rifle,75,Manufacturer Part,TED_AR.part_secondary_ammo_sr,,Daedalus SR Ammo,,
Tediore,Assault Rifle,76,Barrel,TED_AR.part_barrel_01_murder,,"Murmur, 1338 Damage, 72% Acc, 3.0/s FR",Executor - Deals Critical Damage to enemies under 35% health,
Tediore,Assault Rifle,82,Magazine,TED_AR.part_mag_01,,"2.2 Reload, 22 Shots",,
Tediore,Assault Rifle,83,Magazine,TED_AR.part_mag_02,,"2.6s Reload, 26 Shots",,
Tediore,Assault Rifle,84,Magazine,TED_AR.part_mag_03_tor,,"2.8s Reload, 18 Shots",,
Tediore,Assault Rifle,85,Magazine,TED_AR.part_mag_04_cov,,"3.6s Reload, 31 Shots, CoV Mag",,
Tediore,Assault Rifle,86,Magazine,TED_AR.part_mag_05_borg,,"2.8s Reload, 32 Shots, Ripper Mag",,
Tediore,Assault Rifle,87,Manufacturer Part,TED_AR.part_mag_torgue_normal,,Torgue Impact Gyrojets,,
Tediore,Assault Rifle,88,Manufacturer Part,TED_AR.part_mag_torgue_sticky,,Torgue Sticky Gyrojets,,
Tediore,Pistol,2,Body,TED_PS.part_body,,"No stat changes, always present",,
Tediore,Pistol,3,Body Accessory,TED_PS.part_body_a,,No Stat Changes,,
Tediore,Pistol,4,Body Accessory,TED_PS.part_body_b,,+Ammo,,
Tediore,Pistol,5,Body Accessory,TED_PS.part_body_c,,+Accuracy,,
Tediore,Pistol,6,Body Accessory,TED_PS.part_body_d,,No Stat Changes,,
Tediore,Pistol,7,Barrel,TED_PS.part_barrel_01,,"Pocketshot, 758 Damage, 52% Acc, 6.0/s FR",,
Tediore,Pistol,8,Barrel,TED_PS.part_barrel_02,,"Widget, 892 Damage, 67% Acc, 4.8/s FR",,
Tediore,Pistol,9,Manufacturer Part,TED_PS.part_barrel_licensed_ted_shooting,,"Tediore Shooting, no stat changes",,
Tediore,Pistol,10,Manufacturer Part,TED_PS.part_barrel_licensed_ted_mirv,,"Tediore MIRV, no stat changes",,
Tediore,Pistol,11,Manufacturer Part,TED_PS.part_barrel_licensed_ted_combo,,"Tediore Combo, no stat changes",,
Tediore,Pistol,12,Manufacturer Part,TED_PS.part_barrel_licensed_ted_replicator,,"Tediore Replicator, no stat changes",,
Tediore,Pistol,14,Manufacturer Part,TED_PS.part_multi_ted_shooting,,No Stat Changes,,
Tediore,Pistol,15,Manufacturer Part,TED_PS.part_multi_ted_mirv,,No Stat Changes,,
Tediore,Pistol,16,Manufacturer Part,TED_PS.part_multi_ted_combo,,No Stat Changes,,
Tediore,Pistol,17,Manufacturer Part,TED_PS.part_multi_ted_replicator,,No Stat Changes,,
Tediore,Pistol,18,Manufacturer Part,TED_PS.part_shield_default,,Hyperion Shield,,
Tediore,Pistol,19,Manufacturer Part,TED_PS.part_shield_ricochet,,Hyperion Ricochet Shield,,
Tediore,Pistol,20,Manufacturer Part,TED_PS.part_shield_ammo,,Hyperion Absorb Shield,,
Tediore,Pistol,21,Manufacturer Part,TED_PS.part_shield_amp,,Hyperion Amp Shield,,
Tediore,Pistol,22,Magazine,TED_PS.part_mag_01,,"1.4s Reload, 15 Shots",,
Tediore,Pistol,23,Magazine,TED_PS.part_mag_02,,"1.8s Reload, 20 Shots",,
Tediore,Pistol,24,Magazine,TED_PS.part_mag_03_tor,,"1.6s Reload, 13 Shots",,
Tediore,Pistol,25,Magazine,TED_PS.part_mag_04_cov,,"3.0s Reload, 27 Shots, CoV Mag",,
Tediore,Pistol,26,Magazine,TED_PS.part_mag_05_borg,,"2.5s Reload, 26 Shots, Ripper Mag",,
Tediore,Pistol,27,Manufacturer Part,TED_PS.part_mag_torgue_normal,,Torgue Impact Gyrojets,,
Tediore,Pistol,28,Manufacturer Part,TED_PS.part_mag_torgue_sticky,,Torgue Sticky Gyrojets,,
Tediore,Pistol,29,Scope,TED_PS.part_scope_ironsight,,ADS,,
Tediore,Pistol,30,Scope,TED_PS.part_scope_01_lens_01,,ADS ++Zoom,,
Tediore,Pistol,31,Scope,TED_PS.part_scope_01_lens_02,,ADS +++Zoom,,
Tediore,Pistol,32,Scope,TED_PS.part_scope_02_lens_01,,ADS +Zoom,,
Tediore,Pistol,33,Scope,TED_PS.part_scope_02_lens_02,,ADS +Zoom,,
Tediore,Pistol,34,Scope Accessory,TED_PS.part_scope_acc_s01_l01_a,,+Damage,Mag Counter,
Tediore,Pistol,35,Scope Accessory,TED_PS.part_scope_acc_s01_l01_b,,-Reload Speed,"HUD Elements, Scope Hood",
Tediore,Pistol,36,Scope Accessory,TED_PS.part_scope_acc_s02_l01_a,,No Stat Changes,Mag Counter,
Tediore,Pistol,37,Scope Accessory,TED_PS.part_scope_acc_s02_l01_b,,+Crit Damage,"+20% CD, HUD Elements, Scope Hood",
Tediore,Pistol,38,Scope Accessory,TED_PS.part_scope_acc_s01_l02_a,,+Damage,Mag Counter,
Tediore,Pistol,39,Scope Accessory,TED_PS.part_scope_acc_s01_l02_b,,-Reload Speed,Hud Elements,
Tediore,Pistol,40,Scope Accessory,TED_PS.part_scope_acc_s02_l02_a,,No Stat Changes,Damage Type,
Tediore,Pistol,41,Scope Accessory,TED_PS.part_scope_acc_s02_l02_b,,+Crit Damage,Scope Hood,
Tediore,Pistol,42,Grip,TED_PS.part_grip_05c_ted_jav,,"Tediore reload modifier: Javelin, no stat changes",,
Tediore,Pistol,43,Grip,TED_PS.part_grip_05b_ted_homing,,"Tediore reload modifier: Homing, no stat changes",,
Tediore,Pistol,44,Grip,TED_PS.part_grip_05a_ted_legs,,"Tediore reload modifier: Legs, no stat changes",,
Tediore,Pistol,45,Grip,TED_PS.part_grip_04_hyp,,"Hyperion Grip, -Acc, Acc increases with continuous fire",,
Tediore,Pistol,46,Grip,TED_PS.part_grip_01,,+Damage,,
Tediore,Pistol,47,Grip,TED_PS.part_grip_02,,+Fire Rate,,
Tediore,Pistol,48,Grip,TED_PS.part_grip_03,,+Ammo,,
Tediore,Pistol,49,Underbarrel,TED_PS.part_underbarrel_05_ammoswitcher,,"Underbarrel switch, no effects",Used for Daedalus Ammo switch,
Tediore,Pistol,50,Underbarrel,TED_PS.part_underbarrel_03_shotgun,,Alt Fire - Micro Shotgun,,
Tediore,Pistol,51,Underbarrel,TED_PS.part_underbarrel_06_malswitch,,"Underbarrel switch, no effects",Used for Maliwan elemental switch,
Tediore,Pistol,52,Underbarrel,TED_PS.part_underbarrel_04_atlas_ball,,Atlas Tracker Grenades,,
Tediore,Pistol,53,Foregrip,TED_PS.part_foregrip_01,,+Damage,,
Tediore,Pistol,54,Foregrip,TED_PS.part_foregrip_03,,+Accuracy,,
Tediore,Pistol,55,Manufacturer Part,TED_PS.part_barrel_licensed_ted_replicator_multi,,"Tediore Replicator, no stat changes",,
Tediore,Pistol,56,Grip,TED_PS.part_grip_05c_ted_jav_atlien,,Budget Deity,,
Tediore,Pistol,57,Grip,TED_PS.part_grip_05b_ted_homing_atlien,,Budget Deity,,
Tediore,Pistol,58,Manufacturer Part,TED_PS.part_multi_ted_combo_atlien,,Budget Deity,On all Budget Deity's???,
Tediore,Pistol,59,Barrel,TED_PS.part_barrel_02_atlien,,"Budget Deity, 892 Damage, 67% Acc, 4.8/s FR","D.O.P.E Buoys - Throws 2 Combo Orbs, which place the Atlas Target Lock on enemies damaged by the Combo Orbs",
Tediore,Pistol,61,Manufacturer Part,TED_PS.part_secondary_ammo_sm,,Daedalus SMG Ammo,,
Tediore,Pistol,62,Manufacturer Part,TED_PS.part_secondary_ammo_sg,,Daedalus Shotgun Ammo,,
Tediore,Pistol,63,Manufacturer Part,TED_PS.part_secondary_ammo_ar,,Daedalus AR Ammo,,
Tediore,Pistol,64,Manufacturer Part,TED_PS.part_secondary_ammo_sr,,Daedalus SR Ammo,,
Tediore,Pistol,65,Barrel,TED_PS.part_barrel_02_rubysgrasp,,"Ruby's Grasp, 736 Damage, 73% Acc, 7.2/s FR",Grasp - Reloading the Gun fires Homing copies,
Tediore,Pistol,67,Barrel,TED_PS.part_barrel_01_sideshow,,"Sideshow, 758 Damage, 88% Acc, 3.0/s FR","Juggler - Shoot as many targets as possible before they hit the ground, and refill up to 2 Ammo per target hit",
Tediore,Pistol,68,Barrel Accessory,TED_PS.part_barrel_01_a,,+Damage,,
Tediore,Pistol,69,Barrel Accessory,TED_PS.part_barrel_01_b,,+Ammo,,
Tediore,Pistol,70,Barrel Accessory,TED_PS.part_barrel_01_c,,+Ammo,,
Tediore,Pistol,71,Barrel Accessory,TED_PS.part_barrel_01_d,,+Accuracy,,
Tediore,Pistol,72,Barrel Accessory,TED_PS.part_barrel_02_a,,+Damage,,
Tediore,Pistol,73,Barrel Accessory,TED_PS.part_barrel_02_b,,+Accuracy,,
Tediore,Pistol,74,Barrel Accessory,TED_PS.part_barrel_02_c,,+Fire Rate,,
Tediore,Pistol,75,Barrel Accessory,TED_PS.part_barrel_02_d,,+Fire Rate,,
Tediore,Pistol,76,Manufacturer Part,TED_PS.part_barrel_licensed_jak,,Jakobs Ricochet,,
Tediore,Pistol,77,Manufacturer Part,TED_PS.part_barrel_licensed_hyp,,"Hyperion Shield visual accessory, no stat changes",,
Tediore,Pistol,78,Manufacturer Part,TED_PS.part_barrel_licensed_multi,,No Stat Changes,On all Budget Deity's???,
Tediore,Pistol,79,Underbarrel,TED_PS.part_underbarrel_02_rockets,,Alt Fire - Zip Rockets,,
Tediore,Pistol,80,Underbarrel,TED_PS.part_underbarrel_01_drone,,Alt Fire - Attack Drone,,
Tediore,Pistol,81,Underbarrel,TED_PS.part_underbarrel_04_atlas,,Atlas Tracker Darts,,
Tediore,Pistol,82,Foregrip,TED_PS.part_foregrip_02,,+Fire Rate,,
Tediore,Pistol,83,Grip,TED_PS.part_grip_05a_ted_legs_mirv,,"Tediore reload modifier: Legs, no stat changes",,
Tediore,Shotgun,2,Body,TED_SG.part_body,,"No stat changes, always present",,
Tediore,Shotgun,3,Body Accessory,TED_SG.part_body_a,,No Stat Changes,,
Tediore,Shotgun,4,Body Accessory,TED_SG.part_body_b,,+Ammo,,
Tediore,Shotgun,5,Body Accessory,TED_SG.part_body_c,,+Accuracy,,
Tediore,Shotgun,6,Body Accessory,TED_SG.part_body_d,,No Stat Changes,,
Tediore,Shotgun,7,Barrel,TED_SG.part_barrel_01,,"EZ-Blast, 460 x 8 Damage, 61% Acc, 1.3/s FR",,
Tediore,Shotgun,8,Barrel,TED_SG.part_barrel_02,,"Omnibore, 322 x 10 Damage, 56% Acc, 1.5/s FR",,
Tediore,Shotgun,9,Manufacturer Part,TED_SG.part_barrel_licensed_ted_shooting,,"Tediore Shooting, no stat changes",,
Tediore,Shotgun,10,Manufacturer Part,TED_SG.part_barrel_licensed_ted_mirv,,"Tediore MIRV, no stat changes",,
Tediore,Shotgun,11,Manufacturer Part,TED_SG.part_barrel_licensed_ted_combo,,"Tediore Combo, no stat changes",,
Tediore,Shotgun,12,Manufacturer Part,TED_SG.part_barrel_licensed_ted_replicator,,"Tediore Replicator, no stat changes",Throws an additional Gun on Reload,
Tediore,Shotgun,13,Manufacturer Part,TED_SG.part_multi_ted_shooting,,No Stat Changes,,
Tediore,Shotgun,14,Manufacturer Part,TED_SG.part_multi_ted_mirv,,No Stat Changes,,
Tediore,Shotgun,15,Manufacturer Part,TED_SG.part_multi_ted_combo,,No Stat Changes,,
Tediore,Shotgun,16,Manufacturer Part,TED_SG.part_multi_ted_replicator,,No Stat Changes,,
Tediore,Shotgun,17,Manufacturer Part,TED_SG.part_shield_default,,Hyperion Shield,,
Tediore,Shotgun,18,Manufacturer Part,TED_SG.part_shield_ricochet,,Hyperion Ricochet Shield,,
Tediore,Shotgun,19,Manufacturer Part,TED_SG.part_shield_ammo,,Hyperion Absorb Shield,,
Tediore,Shotgun,20,Manufacturer Part,TED_SG.part_shield_amp,,Hyperion Amp Shield,,
Tediore,Shotgun,21,Magazine,TED_SG.part_mag_05_borg,,"2.6s Reload, 13 Shots, Ripper Mag",,
Tediore,Shotgun,22,Magazine,TED_SG.part_mag_04_cov,,"3.0s Reload, 9 Shots, CoV Mag",,
Tediore,Shotgun,23,Magazine,TED_SG.part_mag_01,,"2.0s Reload, 9 Shots",,
Tediore,Shotgun,24,Magazine,TED_SG.part_mag_02,,"2.0s Reload, 11 Shots",,
Tediore,Shotgun,25,Magazine,TED_SG.part_mag_03_tor,,"2.0s Reload, 7 Shots",,
Tediore,Shotgun,26,Manufacturer Part,TED_SG.part_mag_torgue_normal,,Torgue Impact Gyrojets,,
Tediore,Shotgun,27,Manufacturer Part,TED_SG.part_mag_torgue_sticky,,Torgue Sticky Gyrojets,,
Tediore,Shotgun,28,Scope,TED_SG.part_scope_ironsight,,ADS,,
Tediore,Shotgun,29,Scope,TED_SG.part_scope_01_lens_01,,ADS +++Zoom,,
Tediore,Shotgun,30,Scope,TED_SG.part_scope_01_lens_02,,ADS ++Zoom,,
Tediore,Shotgun,31,Scope,TED_SG.part_scope_02_lens_01,,ADS +Zoom,,
Tediore,Shotgun,32,Scope,TED_SG.part_scope_02_lens_02,,ADS ++Zoom,,
Tediore,Shotgun,33,Scope Accessory,TED_SG.part_scope_acc_s01_l01_a,,+Damage,"Mag Counter, Distance",
Tediore,Shotgun,34,Scope Accessory,TED_SG.part_scope_acc_s01_l01_b,,-Reload Speed,Damage Type,
Tediore,Shotgun,35,Scope Accessory,TED_SG.part_scope_acc_s02_l01_a,,No Stat Changes,Scope hood,
Tediore,Shotgun,36,Scope Accessory,TED_SG.part_scope_acc_s02_l01_b,,+Crit Damage,Damage Type,
Tediore,Shotgun,37,Scope Accessory,TED_SG.part_scope_acc_s01_l02_a,,+Damage,Hud Elements,
Tediore,Shotgun,38,Scope Accessory,TED_SG.part_scope_acc_s01_l02_b,,-Reload Speed,Damage Type,
Tediore,Shotgun,39,Scope Accessory,TED_SG.part_scope_acc_s02_l02_a,,No Stat Changes,Mag/Ammo Counter,
Tediore,Shotgun,40,Scope Accessory,TED_SG.part_scope_acc_s02_l02_b,,+Crit Damage,Damage Type,
Tediore,Shotgun,41,Grip,TED_SG.part_grip_05a_ted_legs,,"Tediore reload modifier: Legs, no stat changes",,
Tediore,Shotgun,42,Grip,TED_SG.part_grip_05c_ted_jav,,"Tediore reload modifier: Javelin, no stat changes",,
Tediore,Shotgun,43,Grip,TED_SG.part_grip_05b_ted_homing,,"Tediore reload modifier: Homing, no stat changes",,
